institucion,puesto,requisitos,departamento,plazas,salario,fecha_limite,url,fecha_extraccion
HOSPITAL ANDAHUAYLAS,CAS N° 001-2026: MEDICO ESPECIALISTA - MÉDICO ANESTESIÓLOGO (AIRHSP 001186),Titulado en la carrera universitaria de Medicina Humana. Título en Segunda Especialidad en medico anestesiólogo,Apurímac,1,7664,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-001-2026-medico-especialista-anestesiologo-airhsp-hospital-andahuaylas-apurimac-598531.html,2026-05-12T23:14:26
HOSPITAL ANDAHUAYLAS,CAS N° 001-2026: MÉDICO GENERAL - DEP. EMERGENCIA (AIRHSP 000973),Titulado en la carrera de Medicina Humana,Apurímac,1,5564,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-001-2026-medico-general-dep-emergencia-airhsp-hospital-andahuaylas-apurimac-598530.html,2026-05-12T23:14:26
HOSPITAL ANDAHUAYLAS,CAS N° 001-2026: MEDICO GENERAL  (AIRHSP 001103),Titulado en la carrera de Medicina Humana,Apurímac,1,5564,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-001-2026-medico-general-airhsp-hospital-andahuaylas-apurimac-598529.html,2026-05-12T23:14:26
HOSPITAL ANDAHUAYLAS,CAS N° 001-2026: MEDICO GENERAL - DEPARTAMENTO DE EMERGENCIA  (AIRHSP 001107),Titulado en la carrera de Medicina Humana,Apurímac,1,5564,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-001-2026-medico-general-departamento-emergencia-airhsp-hospital-andahuaylas-apurimac-598528.html,2026-05-12T23:14:26
HOSPITAL ANDAHUAYLAS,CAS N° 001-2026: MEDICO GENERAL - DEP. GINECOLOGIA (AIRHSP 001100),Titulado en la carrera de Medicina Humana,Apurímac,1,5564,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-001-2026-medico-general-dep-ginecologia-airhsp-hospital-andahuaylas-apurimac-598527.html,2026-05-12T23:14:26
HOSPITAL ANDAHUAYLAS,CAS N° 001-2026: MEDICO ESPECIALISTA - MEDICO PEDIATRA/NEONATOLOGO (AIRHSP 001179),"Titulado en la carrera de Medicina Humana, Título de Segunda Especialidad profesional",Apurímac,1,7664,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-001-2026-medico-especialista-pediatra-neonatologo-airhsp-hospital-andahuaylas-apurimac-598526.html,2026-05-12T23:14:26
HOSPITAL ANDAHUAYLAS,CAS N° 001-2026: MEDICO GENERAL (AIRHSP 000982),Titulado en la carrera de Medicina Humana,Apurímac,1,5564,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-001-2026-medico-general-airhsp-hospital-andahuaylas-apurimac-598525.html,2026-05-12T23:14:26
HOSPITAL ANDAHUAYLAS,CAS N° 001-2026: MEDICO GENERAL (AIRHSP 001183),Titulado en la carrera de Medicina Humana,Apurímac,1,5564,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-001-2026-medico-general-airhsp-hospital-andahuaylas-apurimac-598524.html,2026-05-12T23:14:26
HOSPITAL ANDAHUAYLAS,CAS N° 001-2026: MEDICO GENERAL - SERVICIO DE NEONATOLOGIA (AIRHSP 001098),Titulado en la carrera de Medicina Humana,Apurímac,1,5564,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-001-2026-medico-general-servicio-neonatologia-airhsp-hospital-andahuaylas-apurimac-598523.html,2026-05-12T23:14:26
UGEL-1,CAS N° 046: TÉCNICO ADMINISTRATIVO,"Egresado universitario o estudiante universitario a partir del IX ciclo de las carreras de Administración, Contabilidad, Economía, Ingenierías o afines; otros",Lima,1,3365,12/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-046-tecnico-administrativo-ugel-lima-598517.html,2026-05-12T23:14:26
UGEL-1,CAS N° 045: PERSONAL DE VIGILANCIA,Secundaria completa.,Lima,1,1514,12/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-045-personal-vigilancia-ugel-lima-598516.html,2026-05-12T23:14:26
CENFOTUR,CAS N° 013: COORDINADOR (A) DE CALIDAD ACADEMICA,"Título universitario: Administración, Educación, Comunicación, o profesiones afines.",Lima,1,7000,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-013-coordinador-contrataciones-calidad-academica-cenfotur-lima-598515.html,2026-05-12T23:14:26
OSINFOR,CAS N° 030: EJECUTIVO(A) DE LA UNIDAD DE PRESUPUESTO E INVERSIONES,"Título profesional otorgado por universidad en las carreras de Economía, Administración, Ingeniería Económica, Ingeniería Industrial, Contabilidad, Derecho o afines por la formación.",Lima,1,11000,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-030-ejecutivo-unidad-presupuesto-inversiones-osinfor-lima-598497.html,2026-05-12T23:14:26
OSINFOR,CAS N° 029: ASISTENTE FORESTAL Y DE FAUNA SILVESTRE - AUXILIAR II,"Egresado universitario en las carreras de Ingeniería Forestal, Ingeniería en Recursos Naturales Renovables, ingeniería de Bosques tropicales o afines por la formación.",Loreto,1,2500,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-029-asistente-forestal-fauna-silvestre-auxiliar-osinfor-loreto-598496.html,2026-05-12T23:14:26
OSINFOR,CAS N° 027: ESPECIALISTA EN PROGRAMACION Y PLANIFICACION PRESUPUESTAL - PROFESIONAL II,"Título profesional universitario de la Carrera de Administración, Negocios Internacionales, Contabilidad, Economía o afines por la formación.",Lima,1,7500,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-027-especialista-programacion-planificacion-presupuestal-profesional-osinfor-lima-598494.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 31 - 000330: TÉCNICO ADMINISTRATIVO DE MESA DE PARTES,Título profesional técnico en Administración o Contabilidad o Secretariado Ejecutivo,Puno,1,1800,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-tecnico-administrativo-mesa-partes-universidad-nacional-juliaca-unaj-puno-598493.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 30 - 000315: SECRETARIA/O,Título profesional técnico en Secretariado Ejecutivo,Puno,1,1700,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-secretaria-universidad-nacional-juliaca-unaj-puno-598492.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 29 - 000320: SECRETARIA/O,Título profesional técnico en Secretariado Ejecutivo,Puno,1,1700,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-secretaria-universidad-nacional-juliaca-unaj-puno-598491.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 28 - 000314: SECRETARIA/O,Título profesional técnico en Secretariado Ejecutivo,Puno,1,1700,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-secretaria-universidad-nacional-juliaca-unaj-puno-598490.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 27 - 000334: MECÁNICO,Título profesional o técnico de Mecánico o Mecánico Automotriz,Puno,1,2000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-mecanico-universidad-nacional-juliaca-unaj-puno-598489.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 26 - 000329: CHOFER,"Secundaria Completa, con Licencia de conducir categoría A-III C.",Puno,1,2000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-chofer-universidad-nacional-juliaca-unaj-puno-598488.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 25 - 000324: ASISTENTE ADMINISTRATIVO,Título profesional de Ingeniero de Sistemas o Ingeniero de Software,Puno,1,2000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-asistente-administrativo-universidad-nacional-juliaca-unaj-puno-598487.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 24 - 000307: ASISTENTE ADMINISTRATIVO,Título profesional de Ingeniero en Energías Renovables o Ingeniero Industrial,Puno,1,2000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-asistente-administrativo-universidad-nacional-juliaca-unaj-puno-598486.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 23 - 000308: ASISTENTE ADMINISTRATIVO,Título profesional de Ingeniería Informática o Ing. de Sistemas o Ing. de Software y Sistemas o Ingeniería de Textil y de Confecciones o Ingeniero en Industrias Alimentarias o Ingeniera Agroindustrial,Puno,1,2000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-asistente-administrativo-universidad-nacional-juliaca-unaj-puno-598485.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 22 - 000353: LABORATORISTA I,Título Profesional en Ingeniero Estadístico e Informático o Ingeniero de Sistemas,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-laboratorista-universidad-nacional-juliaca-unaj-puno-598484.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 21 - 000348: LABORATORISTA DE ESPECIALIDAD TEXTIL Y DE CONFECCIONES,Título profesional de Ingeniero Textil y de Confecciones o Ingeniero Industrial,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-laboratorista-textil-confecciones-universidad-nacional-juliaca-unaj-puno-598483.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 20 - 000298: LABORATORISTA I,Título Profesional de Ingeniero de Software o Ingeniero de Sistemas,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-laboratorista-universidad-nacional-juliaca-unaj-puno-598482.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 19 - 000296: LABORATORISTA DE ESPECIALIDAD EN MECATRÓNICA,Título profesional de Ingeniero Mecatrónico,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-laboratorista-especialidad-mecatronica-universidad-nacional-juliaca-unaj-puno-598481.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 18 - 000288: LABORATORISTA DE ESPECIALIDAD EN ENERGÍAS RENOVABLES,Título profesional de Ingeniero en Energías Renovables,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-laboratorista-energias-renovables-universidad-nacional-juliaca-unaj-puno-598480.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 17 - 000282: LABORATORISTA DE ESPECIALIDAD AMBIENTAL Y FORESTAL,Título profesional de Ingeniería Ambiental o Ingeniería Química,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-laboratorista-ambiental-forestal-universidad-nacional-juliaca-unaj-puno-598479.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 16 - 000284: LABORATORISTA DE ESPECIALIDAD AMBIENTAL Y FORESTAL,Título profesional de Ingeniero Ambiental o Ingeniero Forestal,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-laboratorista-ambiental-forestal-universidad-nacional-juliaca-unaj-puno-598478.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 15 - 000306: LABORATORISTA DE BIOLOGÍA,Título profesional de Licenciado en Biología o Ciencias Biológicas,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-laboratorista-biologia-universidad-nacional-juliaca-unaj-puno-598477.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 14 - 000304: LABORATORISTA FÍSICA,Título profesional en Físico Matemático o Físico o Ingeniero de Software y Sistemas o Ingeniero Mecatrónico o Ingeniero Mecánico Eléctrico o Ingeniero Electrónico.,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-laboratorista-fisica-universidad-nacional-juliaca-unaj-puno-598476.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 13 - 000293: ANALISTA ACADÉMICO,Título profesional de Ingeniero de Sistemas o Licenciado en Gestión Pública y Desarrollo Social o Ingeniero Estadístico e Informático,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-analista-academico-universidad-nacional-juliaca-unaj-puno-598475.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 12 - 000357: ANALISTA EN COMUNICACIÓN E IMAGEN INSTITUCIONAL,Título profesional de Licenciado en Ciencias de la Comunicación Social o Periodismo,Puno,1,2500,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-analista-comunicacion-institucional-universidad-nacional-juliaca-unaj-puno-598474.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 11 - 000300: ANALISTA ADMINISTRATIVO (SUPLENCIA),Título profesional de Licenciado en Administración o Contador Público o Economista o Ingeniero Economista,Puno,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-analista-administrativo-suplencia-universidad-nacional-juliaca-unaj-puno-598473.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 10 - 000238: PROFESIONAL DE ARTE Y CULTURA,Título profesional de Licenciado en Educación (Arte) o título técnico en formación artística,Puno,1,2000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-profesional-arte-cultura-universidad-nacional-juliaca-unaj-puno-598472.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 09-000102: RESPONSABLE DE EVALUACIÓN DE PROYECTOS DE INVERSIONES (SUPLENCIA),Título profesional en Economía o Ingeniería Civil o Arquitectura,Puno,1,4200,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-responsable-evaluacion-proyectos-inversiones-universidad-nacional-juliaca-unaj-puno-598471.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 08 - 000177: ESPECIALISTA EN ADQUISICIONES (SUPLENCIA),Título profesional en Contabilidad o Ingeniería Económica o Ingeniería Industrial,Puno,1,2500,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-especialista-adquisiciones-suplencia-universidad-nacional-juliaca-unaj-puno-598470.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 07 - 000356: ESPECIALISTA EN GESTIÓN DE RECURSOS HUMANOS,Título profesional en Gestión Pública o Ingeniería Industrial o Contabilidad,Puno,1,3000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-especialista-gestion-recursos-humanos-universidad-nacional-juliaca-unaj-puno-598469.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 06 - 000355: ESPECIALISTA EN ABASTECIMIENTO,Título profesional en Contabilidad o Economía o Ingeniería Industrial,Puno,1,3000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-especialista-abastecimiento-universidad-nacional-juliaca-unaj-puno-598468.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 05 - 000141: ESPECIALISTA,Título profesional en Contabilidad o Economía o Administración,Puno,1,2800,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-especialista-universidad-nacional-juliaca-unaj-puno-598467.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 04 - 000180: JEFE(A) DE UNIDAD DE PLANEAMIENTO Y MODERNIZACIÓN (SUPLENCIA),Título Profesional en Economía o Administración o Contabilidad o Gestión Pública o Ingeniería Económica o Ingeniero Industrial,Puno,1,3500,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-jefe-unidad-planeamiento-modernizacion-universidad-nacional-juliaca-unaj-puno-598466.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 03 - 000245: JEFE(A) DE UNIDAD DE PRESUPUESTO,Título Profesional: Ingeniero Economista o Economista o Contador Público o Gestión o Administración o Ingeniero Industrial o Ingeniero Estadístico,Puno,1,6000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-jefe-unidad-presupuesto-universidad-nacional-juliaca-unaj-puno-598465.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 02 - 000257: JEFE(A) DE CENTRO DE IDIOMAS,Título profesional de Licenciado en Turismo o Licenciado en Administración o Licenciado en Educación con Especialidad en Lengua y Literatura,Puno,1,3500,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-jefe-centro-idiomas-universidad-nacional-juliaca-unaj-puno-598464.html,2026-05-12T23:14:26
UNIVERSIDAD NACIONAL DE JULIACA(UNAJ),CAS N° 002-2026- CÓDIGO 01 - 000251:  DIRECTOR(A) DE LA DIRECCIÓN DE BIENESTAR UNIVERSITARIO,Título profesional en Administración o Gestión Pública o Contabilidad o Ingeniería Económica o Ingeniería Industrial o Trabajador Social,Puno,1,5000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-2026-codigo-director-direccion-bienestar-universidad-nacional-juliaca-unaj-puno-598463.html,2026-05-12T23:14:26
MINISTERIO DEL AMBIENTE (MINAM),CAS N° 032: CHOFER PARA ALTA DIRECCIÓN,Secundaria completa. Acreditar su licencia de conducir AII,Lima,1,4564,12/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-032-chofer-alta-direccion-ministerio-del-ambiente-minam-lima-598462.html,2026-05-12T23:14:26
MINISTERIO DEL AMBIENTE (MINAM),CAS N° 019: ASISTENTE ADMINISTRATIVO(A),Titulo de Secretaria Ejecutiva,Lima,1,4500,12/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-019-asistente-administrativo-ministerio-del-ambiente-minam-lima-598461.html,2026-05-12T23:14:26
MINISTERIO DE ENERGÍA Y MINAS (MINEM),CAS N° 052: ASESOR/A LEGAL DE RECURSOS HUMANOS,Titulo Universitario DERECHO,Lima,1,12364,12/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-052-asesor-legal-recursos-humanos-ministerio-energia-minas-minem-lima-598003.html,2026-05-12T23:14:26
SUCAMEC,CAS N° 066: INSPECTOR,"Egresado universitario de Administración, Contabilidad, Economía, Derecho, Ing. Industrial, Ing. de Minas, Ciencias Policiales, Ciencias Militares o afines por la formación; o egresado técnico",Callao,1,3000,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-066-inspector-sucamec-callao-597998.html,2026-05-12T23:14:26
SUCAMEC,CAS N° 065: ANALISTA EN LICENCIAS,Título en Derecho,Lima,1,5000,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-065-analista-licencias-sucamec-lima-597997.html,2026-05-12T23:14:26
SUCAMEC,CAS N° 064: ANALISTA EN CONTRATACIONES,"Bachiller universitario en las carreras de Administración o Gestión o
Economía o Derecho o Contabilidad o Ingeniería Industrial o
Ingeniería Económica o afines por la formación.",Lima,1,6500,12/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-064-analista-contrataciones-sucamec-lima-597996.html,2026-05-12T23:14:26
SUCAMEC,CAS N° 063: ASISTENTE ADMINISTRATIVO,"Bachiller universitario de Administración o Economía o Contabilidad o Ing. Industrial o Gestión o Psicología o afines ; o técnico de las carreras Gestión o Secretariado o afines",Lima,1,4500,12/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-063-asistente-administrativo-sucamec-lima-597995.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 091: ESPECIALISTA II EN ASEGURAMIENTO TÉCNICO DE ELECTROMECÁNICA,Título universitario en Ingeniería Eléctrica y/o Ingeniería Electromecánica,Lima,1,10000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-091-especialista-aseguramiento-tecnico-electromecanica-peip-escuelas-bicentenario-lima-597994.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 090: ASISTENTE III EN GESTIÓN ADMINISTRATIVA,"Egresado universitario de Contabilidad y/o
Administración y/o Economía y/o Ingeniería
industrial",Lima,1,4000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-090-asistente-iii-gestion-administrativa-peip-escuelas-bicentenario-lima-597993.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 087: ANALISTA III EN MARKETING Y DISEÑO PUBLICITARIO,"Bachiller universitario en Ciencias de la
Comunicación y/o Comunicación Social y/o
Marketing y/o Arte y Diseño Gráfico",Lima,1,8000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-087-analista-iii-marketing-diseno-publicitario-peip-escuelas-bicentenario-lima-597992.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 086: ANALISTA III EN COMUNICACIONES Y PRODUCCIÓN AUDIOVISUAL,"Bachiller universitario en Ciencias de la
Comunicación y/o Comunicación Social",Lima,1,8000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-086-analista-iii-comunicaciones-produccion-audiovisual-peip-escuelas-bicentenario-lima-597991.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 085: ESPECIALISTA II EN GESTION DE CALIDAD,"Título universitario en Ing. Civil y/o Ing. Industrial y/o Ing. Ambiental y/o Ing. Química y/o Ing. Forestal y/o Ing. Agrónoma y/o Ing. Agrícola y/o Ing. de Procesos y/o Ing. Sanitaria",Lima,1,10000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-085-especialista-gestion-calidad-peip-escuelas-bicentenario-lima-597990.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 084: COORDINADOR III EN GESTIÓN DE PROYECTOS,"Título Universitario en Arquitectura y/o
Ingeniera Civil",Lima,1,14500,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-084-coordinador-iii-gestion-proyectos-peip-escuelas-bicentenario-lima-597989.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 083: COORDINADOR II LEGAL EN SISTEMAS ADMINISTRATIVOS,Título universitario en Derecho,Lima,1,12000,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-083-coordinador-legal-sistemas-administrativos-peip-escuelas-bicentenario-lima-597988.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 082: COORDINADOR II ADMINISTRATIVO Y DE TRÁMITE DOCUMENTARIO,"Título universitario en Administración y/o
Ingeniería Industrial y/o Historia y/o Archivo
y/o “Archivística y Gestión Documental” y/o
Bibliotecología",Lima,1,12000,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-082-coordinador-administrativo-tramite-documentario-peip-escuelas-bicentenario-lima-597987.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 081: ANALISTA II EN GESTIÓN DE PROYECTOS Y RIESGOS,"Bachiller universitario en Ingeniería Civil y/o
Arquitectura y/o Ingeniería Industrial y/o
Administración",Lima,1,7000,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-081-analista-gestion-proyectos-riesgos-peip-escuelas-bicentenario-lima-597986.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 080: ANALISTA II EN GESTIÓN DE LA INFORMACIÓN,"Bachiller universitario en Ingeniería de
Sistemas y/o Estadística y/o Investigación
Operativa y/o Economía",Lima,1,7000,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-080-analista-gestion-informacion-peip-escuelas-bicentenario-lima-597984.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 079: ANALISTA III EN GESTIÓN DE LA INFORMACIÓN,"Bachiller universitario en Ingeniería de
Sistemas y/o Estadística y/o Investigación
Operativa y/o Economía",Lima,1,8000,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-079-analista-iii-gestion-informacion-peip-escuelas-bicentenario-lima-597983.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 078: ANALISTA III EN GESTIÓN DE COSTOS Y CAMBIOS,"Bachiller universitario en Ingeniería Civil y/o
Arquitectura y/o Ingeniería Industrial y/o
Economía y/o Administración",Lima,1,8500,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-078-analista-iii-gestion-costos-cambios-peip-escuelas-bicentenario-lima-597982.html,2026-05-12T23:14:26
MUNICIPALIDAD LURIGANCHO CHOSICA,CAS N° 008: Fiscalizador de Predios,Bachiller en Ingeniería Civil o Arquitectura (indispensable).,Lima,1,3000,12/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-008-fiscalizador-predios-municipalidad-lurigancho-chosica-lima-597981.html,2026-05-12T23:14:26
OSITRAN,CAS N° 017: ABOGADO (A) SENIOR,Titulado Universitario en Derecho,Lima,1,12764,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-017-abogado-senior-ositran-lima-597975.html,2026-05-12T23:14:26
UGEL PICOTA,CAS N° 005: Personal de Limpieza y Mantenimiento,Secundaria completa,San Martín,1,1514,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-005-personal-limpieza-mantenimiento-ugel-picota-san-martin-597973.html,2026-05-12T23:14:26
